section id,recording id,timestamp [ns],detected marker IDs,tl x [px],tl y [px],tr x [px],tr y [px],br x [px],br y [px],bl x [px],bl y [px]
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203526250000,"""24;25;28""",319.68,593.089,622.784,598.721,678.838,919.316,294.206,936.549
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203564610000,"""24;25;28;29""",318.725,592.829,622.635,597.308,678.038,919.022,293.308,936.291
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203591960000,"""24;25;28;29""",317.808,591.966,621.789,596.851,677.254,918.44,292.444,935.765
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203620550000,"""24;25;28""",317.225,590.852,621.689,597.09,676.996,917.706,292.185,934.909
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203657860000,"""24;25;28""",317.857,589.958,619.948,595.345,677.725,917.034,292.787,934.082
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203692450000,"""24;25;28;29""",319.195,588.863,623.555,594.311,678.832,916.558,294.036,933.288
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203725030000,"""24;25;28;29""",320.668,588.801,625.026,594.152,679.926,916.615,294.858,932.903
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203748270000,"""24;25;28""",321.499,588.889,625.671,593.283,680.299,917.178,295.247,933.266
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203780440000,"""24;25;28;29""",321.673,589.746,625.835,595.236,680.502,918.062,295.305,934.122
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203816310000,"""24;25;28;29""",321.867,590.596,626.038,596.067,680.791,918.552,295.788,934.685
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203846370000,"""24;25;28;29""",321.938,591.003,626.053,596.728,680.602,919.202,295.427,935.365
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203893460000,"""24;25;28;29""",321.004,592.584,625.054,598.119,679.275,920.72,294.513,937.018
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203920210000,"""24;25;28;29""",319.132,595.017,623.228,600.754,677.517,923.367,292.63,939.842
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381203958230000,"""24;25;28""",317.155,598.76,619.281,604.401,675.717,927.113,290.594,943.952
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381204755940000,"""24""",78.103,876.795,217.712,877.992,168.221,949.073,91.282,987.156
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381204791960000,"""24""",77.922,879.147,248.517,873.284,227.469,994.936,99.584,1074.041
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381204819780000,"""24""",77.535,880.673,222.425,880.669,190.714,972.816,90.418,1039.021
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381204854060000,"""24""",75.854,881.158,242.47,875.907,194.736,978.979,90.079,1029.862
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381204891920000,"""24""",73.953,882.441,397.948,848.461,351.393,1077.837,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381204924630000,"""24""",72.8,882.713,198.968,882.652,193.17,978.278,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381204952480000,"""24""",71.591,884.43,637.217,788.097,236.374,1007.578,87.435,996.334
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205011480000,"""24""",67.806,886.624,208.939,885.696,183.85,979.943,82.259,1056.189
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205048940000,"""24""",65.918,889.004,252.573,881.538,207.821,1004.085,79.745,1059.37
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205079630000,"""24""",65.503,890.761,222.8,887.55,221.752,1011.166,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205193110000,"""24""",67.51,890.51,,,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205224340000,"""24""",68.03,889.147,273.366,878.445,232.081,1017.651,85.431,1073.004
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205283510000,"""24""",69.974,886.587,915.53,709.568,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205320960000,"""24""",71.508,884.816,242.468,880.513,203.652,991.214,86.132,1050.811
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205420330000,"""24""",74.129,879.876,327.43,854.974,295.544,1032.94,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205525670000,"""24""",77.685,877.195,423.703,840.047,313.783,1045.713,94.353,1052.551
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205548060000,"""24""",79.776,875.24,245.3,868.858,240.178,1000.732,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381205583120000,"""24""",81.98,873.784,351.046,847.392,355.561,1066.405,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206151970000,"""28""",215.034,746.621,450.472,796.014,514.517,1040.872,222.27,1076.486
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206196720000,"""28""",218.319,781.713,460.738,786.073,568.386,1026.951,225.791,1071.823
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206222850000,"""28""",215.51,718.658,444.95,805.869,494.518,1040.605,229.099,1068.539
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206263610000,"""25;28""",226.225,738.616,515.108,718.813,609.625,1013.976,231.059,1065.04
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206280460000,"""25;28""",224.619,732.789,517.906,712.707,611.955,1011.363,233.752,1062.43
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206313470000,"""25;28""",230.345,731.915,522.044,711.571,613.987,1009.043,235.609,1059.998
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206353350000,"""24;25;28""",225.304,722.533,523.951,703.546,614.718,1007.344,236.677,1058.239
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206386250000,"""24;25;28""",225.912,721.518,522.043,703.075,615.261,1006.697,236.982,1056.915
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206419250000,"""25;28""",229.489,722.318,524.626,701.573,615.051,1006.874,236.684,1056.972
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381206453310000,"""24;25;28""",224.913,722.375,523.26,702.416,613.252,1008.926,234.889,1059.131
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207063050000,"""24""",150.308,818.607,656.437,770.978,332.815,963.212,156.759,944.766
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207088120000,"""24""",151.677,815.253,436.571,801.376,330.255,959.409,158.153,975.68
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207123440000,"""24""",152.975,812.743,613.043,762.448,293.32,926.545,159.891,919.753
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207157660000,"""24""",153.698,809.897,536.752,774.252,426.664,1021.363,157.719,1011.192
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207327570000,"""24;25""",156.301,787.345,459.469,774.524,555.517,1072.777,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207360960000,"""24;25""",155.955,786.259,456.817,770.052,554.631,1071.867,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207386980000,"""24;25""",154.674,784.271,456.829,769.353,553.726,1070.131,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207423950000,"""24;25""",155.023,783.203,456.201,773.315,554.225,1069.668,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207458910000,"""24;25""",155.906,782.097,456.372,764.646,554.769,1068.408,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207489420000,"""24;25""",155.951,780.1,455.378,763.343,554.301,1067.105,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207517480000,"""24;25""",154.25,779.024,452.269,769.251,552.456,1066.596,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207548750000,"""24;25""",151.819,777.756,452.373,761.017,550.119,1065.689,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207575220000,"""24;25""",150.367,777.122,448.977,766.729,549.434,1064.918,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207611670000,"""24;25""",150.239,777.155,451.339,768.041,549.821,1064.579,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207645580000,"""25""",152.469,778.636,429.382,674.329,549.839,1064.278,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207684470000,"""24;25""",149.806,775.236,452.206,760.508,548.636,1063.003,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207721740000,"""24""",148.508,773.378,445.338,760.032,290.808,895.906,148.957,906.293
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207757850000,"""24;25""",148.1,771.464,450.401,758.441,546.946,1060.468,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207783620000,"""24;25""",148.424,769.671,451.111,753.524,547.1,1058.936,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207825230000,"""25""",146.222,766.193,442.159,724.606,547.597,1057.564,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207857660000,"""24;25""",149.19,766.401,451.634,752.784,546.88,1057.023,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207887410000,"""24;25""",147.323,765.891,450.094,752.46,544.422,1057.108,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207924360000,"""24;25""",144.56,765.746,446.863,751.125,541.979,1057.178,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207952380000,"""24;25""",142.701,765.016,444.803,757.326,540.681,1056.364,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381207992880000,"""24;25""",142.519,763.386,445.267,750.993,540.845,1054.873,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208022240000,"""24;25""",143.915,761.086,445.453,749.472,542.409,1052.105,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208083140000,"""25""",256.734,842.392,448.597,731.175,546.31,1043.005,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208121460000,"""25""",257.737,837.491,450.896,732.116,547.708,1038.776,288.286,1077.059
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208153810000,"""24;25""",152.913,742.923,453.047,735.128,548.653,1035.587,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208176500000,"""25""",39.225,623.48,447.599,695.133,549.593,1032.828,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208211430000,"""24;28""",157.219,736.3,466.968,717.428,560.977,1032.459,172.175,1075.915
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208243540000,"""24;25;28""",161.761,732.544,464.417,716.373,555.438,1027.236,175.596,1072.958
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208282910000,"""25;28""",170.987,727.556,473.799,710.166,560.453,1025.346,180.063,1070.202
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208321660000,"""25;28""",177.919,725.43,479.491,709.42,564.956,1022.601,183.831,1066.393
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208360510000,"""28""",186.236,624.979,595.254,564.243,607.016,1013.373,186.891,1061.675
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208384500000,"""25;28""",187.367,714.281,488.411,699.107,571.185,1014.793,188.928,1057.547
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208422610000,"""24;25;28""",184.636,711.775,488.419,697.617,574.499,1011.608,192.025,1054.343
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208455150000,"""25;28""",202.172,717.275,496.647,703.547,577.94,1008.132,194.468,1050.122
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208491060000,"""25""",138.403,639.431,466.757,492.905,581.197,1003.732,287.224,1043.839
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208524600000,"""25""",212.687,695.651,497.209,611.157,586.304,998.324,276.948,1034.664
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208548200000,"""28""",218.439,775.461,439.287,777.243,575.51,997.729,207.633,1029.127
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208657770000,"""25;28""",242.482,694.373,528.996,688.035,612.766,984.644,225.616,1018.344
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208688180000,"""25;28""",243.172,672.796,546.358,665.75,615.814,982.754,229.569,1015.046
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208719140000,"""24;25;28""",241.329,667.17,544.231,661.131,618.684,981.08,232.134,1012.332
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208762410000,"""24;25;28""",244.5,663.752,549.369,660.051,620.244,979.003,233.632,1008.638
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208781980000,"""24;25;28""",247.319,659.151,553.363,654.928,621.533,976.191,234.447,1004.049
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208825150000,"""25;28""",254.682,654.102,560.43,652.263,623.322,974.281,236.189,1000.471
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208845150000,"""24;25;28""",255.019,654.537,559.039,653.112,627.027,976.089,239.693,1001.286
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208922550000,"""28""",278.738,545.398,638.244,592.373,602.996,1000.054,247.6,1014.992
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208957640000,"""25;28""",275.919,677.64,574.969,674.391,640.29,993.646,251.387,1017.816
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381208979710000,"""25;28""",280.835,672.713,582.509,673.391,644.962,993.369,255.788,1015.817
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209017400000,"""25;28""",286.403,669.653,587.618,671.727,649.906,989.762,260.973,1010.095
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209053960000,"""25;28""",295.172,663.934,596.852,664.796,654.82,985.39,265.612,1003.871
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209099050000,"""25;28""",298.745,656.537,603.955,661.843,658.807,982.758,269.583,999.947
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209126440000,"""25;28;29""",300.133,653.517,603.692,659.172,661.027,982.208,271.87,998.093
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209147970000,"""25;28;29""",300.678,651.421,605.379,658.706,661.35,981.647,272.38,996.456
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209184750000,"""24;25;28;29""",300.676,650.971,606.23,657.399,661.55,980.154,272.791,994.337
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209229050000,"""24;25;28""",302.389,648.98,608.867,656.019,663.044,978.525,274.476,992.277
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209256930000,"""24;25;28""",305.392,646.693,610.294,653.451,666.181,975.985,277.588,989.444
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209279950000,"""24;25;28""",309.696,642.942,613.019,650.149,670.333,971.96,281.944,985.031
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209316370000,"""24;25;28""",315.185,639.175,619.8,644.819,675.419,968.412,287.558,981.617
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209354700000,"""25;28""",329.249,641.347,628.054,647.163,680.858,965.776,293.123,978.522
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209392650000,"""25;28""",333.402,640.342,632.683,646.409,686.443,963.025,298.777,975.6
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209412800000,"""24;25;28""",333.384,631.415,637.761,638.806,690.948,961.207,303.938,972.77
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209446250000,"""25;28""",346.265,632.112,646.061,640.543,694.645,959.215,307.621,969.595
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209481160000,"""24;25;28""",343.039,625.525,646.564,632.863,697.362,956.633,310.981,966.141
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209513110000,"""24;25;28""",345.249,623.484,649.144,631.194,699.121,954.51,312.811,964.364
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209555910000,"""24;25;28""",345.459,622.545,647.417,631.75,699.398,952.716,313.027,963.29
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209585670000,"""24;25;28;29""",344.701,620.918,648.187,629.441,698.696,951.045,312.696,961.889
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209626220000,"""24;25;28;29""",344.474,619.79,647.851,628.34,698.776,949.818,312.975,960.566
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209656400000,"""24;25;28""",345.524,618.739,648.003,627.142,699.821,949.033,314.32,959.677
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209687900000,"""24;25;28""",347.127,618.425,648.831,628.051,701.054,948.382,315.569,958.902
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209722950000,"""24;25;28""",347.917,617.487,649.535,626.215,701.543,946.974,316.255,957.725
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209752960000,"""24;25;28""",347.244,616.246,649.297,626.435,700.716,945.076,315.832,956.594
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209792900000,"""24;25;28""",345.609,615.339,648.079,622.772,699.815,943.988,314.811,955.916
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209825280000,"""24;25;28""",344.632,614.974,646.905,623.28,698.966,943.672,314.238,955.479
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209855800000,"""24;25;28""",344.416,614.558,645.99,624.174,698.562,943.015,314.024,954.783
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209884540000,"""25;28;29""",346.469,614.44,647.053,622.78,698.474,942.87,314.026,954.31
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209920880000,"""24;25;28""",344.579,614.096,646.486,624.064,698.481,942.881,314.051,954.531
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209954310000,"""24;25;28""",344.557,614.495,646.379,623.541,698.856,942.756,314.506,954.636
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381209990800000,"""24;25;28""",344.66,613.874,646.063,621.545,699.185,941.498,314.885,953.523
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381210033710000,"""24;25;28;29""",344.907,612.583,647.322,620.752,699.433,940.169,315.147,952.212
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381210043650000,"""24;25;28""",345.118,611.842,647.771,619.309,699.414,939.72,315.217,951.774
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381210076800000,"""24;25;28""",345.154,611.538,646.313,619.749,699.424,939.506,315.2,951.529
